,filename,C2 distance 0-4,C2 angle 0-2-4,C2 angle 1-2-3,C2 height 0-2-4,C2 height 1-2-3,C2 ratio height,C3 distance 5-11,C3 distance 9-10,C3 ratio distance,C3 slope 10-11,C3 distance 5-9,C3 angle 5-7-9,C3 angle 6-7-8,C3 height 5-7-9,C3 height 6-7-8,C3 ratio height,C4 distance 12-18,C4 distance 16-17,C4 ratio distance,C4 slope 16-17,C4 distance 12-16,C4 angle 12-14-16,C4 angle 13-14-15,C4 height 12-14-16,C4 height 13-14-15,C4 ratio height
0,00651B.jpg,43.289721643826724,141.73238887284165,151.15733986458793,7.507555781346671,3.1235807588017517,0.4160582817862804,53.08483775994799,41.012193308819754,1.2943671985602385,1.0748663101604277,50.35871324805669,144.94057303311303,153.434948822922,7.943014707895377,2.9505732244669662,0.37146767732081487,52.3450093132096,37.656340767525464,1.3900715854566392,0.9363057324840768,49.0,151.61138659056718,165.60953675125907,6.0,1.5587534956059368,0.25979224926765615
1,00652B.jpg,44.10215414239989,147.52880770915152,162.89727103094762,6.348896226155266,1.8958860132800337,0.29861663283605683,47.01063709417264,34.52535300326414,1.3616265441146425,1.0526315789473684,49.16299421312742,152.47477425625567,167.0053832080835,6.0207886996630915,1.546041365047839,0.25678386041588735,48.662100242385755,33.54101966249684,1.4508235209317806,0.9546979865771805,45.044422518220834,148.25801748053516,163.41266144307258,6.193885600090426,2.0,0.3228990861521242
2,00653B.jpg,50.24937810560445,169.5085229876684,176.63353933657018,2.28858553748293,0.382080359950409,0.16695043890325154,34.52535300326414,26.076809620810597,1.3239868490550002,1.0309278350515463,47.12748667179272,168.16443291952223,162.18111108547723,2.4189705000379584,2.057236157950618,0.8504593825837627,39.6232255123179,27.459060435491963,1.4429927639149391,0.9447322970639035,46.95742752749558,173.42998285408962,178.49256424122464,1.3416407864998738,0.16195526603584307,0.12071432805673599
3,00654B.jpg,53.31041174104736,148.81155528830197,164.02227014115917,7.221853807284771,2.160166698734255,0.29911526269823807,57.48912940721924,59.033888572581766,0.9738326713229596,1.0538461538461539,52.354560450833695,118.95573313679637,133.9122361596159,15.051219859634102,5.851644531687794,0.3887820778820281,56.515484603779164,51.97114584074513,1.087439649242278,0.8866171003717471,48.30113870293329,120.10981763267289,140.40379136024973,13.602163792467756,4.909380146497022,0.36092641004776077
4,00655B.jpg,45.044422518220834,154.59228189105156,158.90205041101083,5.061669952762064,2.1224256009385645,0.41931331373757275,37.0,26.019223662515376,1.4220255177445624,1.0838150289017339,48.507731342539614,150.2551187030578,165.96375653207352,6.4319643769113295,1.6047375117918534,0.24949415415799592,34.23448553724738,25.179356624028344,1.3596251106979373,0.9351851851851853,45.60701700396552,148.6946661495249,162.14377674268576,6.227111937079948,1.9402850002906638,0.3115866584535034
5,00656B.jpg,44.64302857109943,144.48657952220418,151.3895403340348,7.145572561054066,3.1529631254723287,0.4412470937118614,35.90264614203248,32.0624390837628,1.1197727673879452,1.0705521472392632,51.92301994298868,150.75117366345305,165.96375653207352,6.7407481379992715,1.5689290811054946,0.23275295990678715,36.87817782917155,27.16615541441225,1.357504485511662,0.9284009546539375,48.38388161361178,156.75150028337143,166.84245725998522,4.918993517317207,1.44,0.29274281312437433
6,00657B.jpg,49.72926703662542,166.72765499300354,167.4711922908485,2.855461350263203,1.4044937663535668,0.49186229266388326,35.014282800023196,21.0,1.6673468000011045,1.046184738955823,47.853944456021594,170.3718438715133,176.46770541610906,1.985207302760707,0.3922322702763457,0.19757748711224876,38.118237105091836,26.019223662515376,1.4650028609426544,0.9535283993115319,48.05205510693585,167.44975728267784,173.88449643371462,2.622156320257209,0.5656854249492219,0.21573291438770265
7,00658B.jpg,53.75872022286245,166.5347919051883,172.6587741886358,3.162277660168415,0.819288030372914,0.2590816235691589,40.19950248448356,29.0,1.3861897408442607,1.074468085106383,55.10898293381942,169.01277459723306,174.99202810795973,2.649295853914261,0.6094795284746983,0.23005340365222302,40.0,31.0,1.2903225806451613,0.9343220338983054,53.45091205957107,178.06941255883288,172.23483398157475,0.4490101118059043,0.9486832980505138,2.112832814020468
8,00659B.jpg,52.61178575186362,162.89727103094762,166.98288781092253,3.953486790602469,1.5659676375678604,0.3960978550099629,43.01162633521314,30.01666203960727,1.432925029387308,1.108974358974359,53.33854141237835,163.67314648943503,165.96375653207352,3.8058783503383626,1.4884168150705015,0.39108365482521884,44.04543109109048,27.294688127912362,1.6136997383768714,0.9414758269720099,55.08175741568164,174.95754893082912,171.869897645844,1.143754356357247,0.8304547985374375,0.7260779326623595
9,00660B.jpg,54.12947441089743,161.565051177078,156.3706222693432,4.0643291366543535,2.5997347344786585,0.6396467035685723,46.010868281309364,32.0,1.4378396337909176,1.081743869209809,51.35172830587107,150.81137093013845,165.06858282186246,6.309427368639469,1.579905011066751,0.2504038669055054,46.010868281309364,31.016124838541646,1.4834499319571592,0.929515418502203,54.08326913195984,170.362461887069,166.26373169437747,2.163330765278356,1.7705126449441304,0.8184197596414797
10,00661B.jpg,53.45091205957107,142.97812451559207,159.62356478616363,8.49377461499657,2.4140393963016744,0.28421279180630216,54.230987451824994,44.28317965096906,1.2246407751038322,1.082857142857143,53.600373133029585,139.7550670455473,157.83365417791754,9.458889376416986,2.5422250120454266,0.26876569868590827,59.30430001273095,41.30375285612676,1.4358089982599265,0.9025423728813564,54.74486277268398,139.6106493186606,150.25511870305778,9.370742276405366,3.5355339059327213,0.377294967852745
11,00662B.jpg,42.43819034784589,123.58020039407553,143.28068224272175,11.357694473993204,3.838603319547374,0.33797381399341125,49.193495504995376,46.238512086787566,1.0639074071557806,1.0051546391752582,45.60701700396552,121.53479190518829,135.465809082765,12.541929676090447,4.997314715166072,0.39844863144885917,49.39635614091387,39.84971769034255,1.2395660246517861,0.9031007751937985,48.33218389437829,131.98721249581666,153.434948822922,10.75887655183083,3.105971478222103,0.2886892012617769
12,00663B.jpg,43.278170016764804,129.0648287690482,157.6198649480404,10.305426496250444,2.3476421256417455,0.2278064014619791,54.120236510939236,47.92702786528704,1.1292216296629123,0.9951338199513382,45.60701700396552,123.71384170698595,143.82037955202108,12.191106468367716,3.9679040178766565,0.3254752985852583,52.80151512977634,49.040799340956916,1.0766854504689654,0.8870967741935484,47.20169488482379,123.06439745673255,146.39213583155274,12.626665238489615,4.018469349109539,0.31825262436356655
13,00664B.jpg,44.04543109109048,125.26685460797275,143.5087033162703,11.397322890581178,4.216691570992346,0.36997210761459143,53.23532661682466,50.695167422546305,1.0501065352660939,1.0024570024570028,49.040799340956916,136.51664187184124,147.90740867126584,9.746986313919908,3.2143545964467575,0.3297793279812304,56.859475903318,45.31004303683677,1.2548978569076092,0.8933092224231468,49.24428900898052,137.24342973420403,151.89373017919814,9.463026259045362,3.3897266960807007,0.3582074701357385
14,00665B.jpg,49.76946855251722,162.5478289017575,164.9910863233413,3.77741626478521,1.560750800255459,0.41317945676400214,39.20459156782532,26.0,1.5078689064548199,1.0478723404255317,50.96076922496363,145.91850710665253,150.2551187030578,7.142749325331844,3.3525329981416037,0.46936170449826736,40.607881008493905,27.073972741361768,1.4998863076513318,0.937229437229437,53.85164807134504,142.18946601745918,151.74197038529311,8.876237164863122,3.269229461459803,0.3683125406339024
15,00666B.jpg,51.478150704935004,165.96375653207352,171.0572460515903,3.1275404767903616,1.1008422775540783,0.351983383020455,39.81205847478876,29.274562336608895,1.3599540111656032,1.1375838926174489,52.23983154643591,152.89273365797567,162.5076754748896,6.183021469219046,2.0,0.3234664492039379,36.05551275463989,29.427877939124322,1.2252161990485946,0.9353099730458218,51.478150704935004,160.6066609883091,167.1682209574699,4.390212097854896,1.5174780809051625,0.34565028911624074
16,00667B.jpg,40.607881008493905,161.565051177078,174.4006606634795,3.275226303292761,0.49446817643414875,0.15097221707612488,31.144823004794873,26.0,1.1978778078767258,1.0610465116279069,42.720018726587654,168.98288838121087,162.89727103094762,2.0599241906519885,1.532522056353864,0.7439701243902592,34.36568055487916,27.018512172212592,1.2719309018881813,0.9351851851851856,42.15447781671598,172.97160376105037,172.73675525941547,1.2810027023650083,0.6420242378222781,0.5011888239087727
17,00668B.jpg,44.27188724235731,125.5376777919744,140.92236302146648,11.384199576606273,4.365641250653994,0.3834824944236816,52.773099207835045,49.8196748283246,1.0592822893703693,1.0490196078431369,43.46262762420146,114.84825296578812,139.31602751986563,13.712930685031356,4.213349087844974,0.3072537289526407,50.80354318352215,45.60701700396552,1.1139413739579767,0.8957169459962755,40.85339643163099,117.95096902789018,144.97992114574458,11.994106801377528,3.8805700005813275,0.32353972370294737
18,00669B.jpg,50.0,126.71931775727826,141.54629078329404,12.199999999999926,4.743416490252569,0.3888046303485736,56.43580423808985,56.22277118748239,1.0037890884086285,1.0606694560669456,54.78138369920935,134.35728584298766,143.56088957116464,11.518511534222295,5.094124453731361,0.44225544581835635,57.0087712549569,53.600373133029585,1.0635890745287926,0.902711323763955,58.180752831155424,134.1873484057463,146.4211862749993,12.289287525635537,4.803341412452828,0.39085597130289496
