,filename,C2 distance 0-4,C2 angle 0-2-4,C2 angle 1-2-3,C2 height 0-2-4,C2 height 1-2-3,C2 ratio height,C3 distance 5-11,C3 distance 9-10,C3 ratio distance,C3 slope 10-11,C3 distance 5-9,C3 angle 5-7-9,C3 angle 6-7-8,C3 height 5-7-9,C3 height 6-7-8,C3 ratio height,C4 distance 12-18,C4 distance 16-17,C4 ratio distance,C4 slope 16-17,C4 distance 12-16,C4 angle 12-14-16,C4 angle 13-14-15,C4 height 12-14-16,C4 height 13-14-15,C4 ratio height
0,00601B.jpg,49.8196748283246,160.9065079995144,156.15318202476098,4.1549849675517105,2.537265508963513,0.610655761399439,34.36568055487916,23.194827009486403,1.4816096943005446,1.0368217054263564,46.84015371452148,157.22139940180648,164.74488129694222,4.590078873574287,1.415787534549026,0.3084451430017704,42.2965719651132,25.317977802344327,1.6706141499656713,0.9515050167224082,46.84015371452148,159.63446373591103,168.69006752597977,4.184443996374807,1.214664495268305,0.2902809779078486
1,00602B.jpg,56.293871780150276,140.0424510691709,149.4702941000659,9.361587386601236,3.7811767080232555,0.40390337149819927,52.0,50.039984012787215,1.039168997070661,1.107438016528925,55.10898293381942,129.21760767763595,154.79887635452494,12.629519961125583,3.6380343755449944,0.28805800907263945,50.039984012787215,47.38143096192854,1.056109598146051,0.8886554621848733,56.515484603779164,143.23382847666173,154.8321298502184,9.36026654834039,3.612418998402465,0.3859312103716705
2,00603B.jpg,44.384682042344295,164.79759129082387,167.9052429229879,2.8162869316207897,1.1094003924504898,0.3939230694125415,30.265491900843113,22.0,1.3757041773110505,1.0408719346049045,40.80441152620633,156.80140948635182,160.34617594194668,4.043680421515884,1.5967388862370364,0.3948726703873536,31.78049716414141,30.0,1.0593499054713802,0.9325842696629214,46.51881339845203,152.50339222484453,161.565051177078,5.460156470982807,2.0396078054371007,0.3735438382171453
3,00604B.jpg,61.40032573203501,161.81095430034864,168.69006752597977,4.495090159692798,1.384930607245416,0.30809851594613274,45.5411901469428,29.832867780352597,1.5265441620377989,1.094387755102041,55.036351623268054,154.25289631177975,168.6900675259798,5.6871502337678175,1.2608651878363837,0.22170421670064494,43.73785545725808,29.154759474226502,1.500196065617464,0.9447983014861996,54.037024344425184,167.6484408499698,180.0,2.7758745382410703,0.0,0.0
4,00605B.jpg,46.09772228646444,162.7654855439973,175.91438322002512,3.492580370880364,0.46119746521444405,0.132050637706067,34.0,28.0178514522438,1.2135120374220245,1.1469194312796211,45.5411901469428,158.21842977168947,165.96375653207352,4.3696706071560305,1.6047375117918534,0.3672445033188178,34.36568055487916,32.01562118716424,1.0734035224235197,0.8877551020408163,46.8187996428785,166.23921488820878,163.04015297793495,2.8193802704653113,1.7657983590592943,0.626307269564551
5,00606B.jpg,40.44749683231337,157.84754855469953,163.30075576600638,3.95574541147319,1.5556349186103884,0.39325961526706094,36.013886210738214,33.06055050963308,1.089331110812707,1.0722021660649828,44.94441010848846,159.49673761165067,172.25528945357706,3.9604480194608147,0.7564900711330147,0.19101123595506883,35.90264614203248,28.071337695236398,1.2789788121898098,0.9180327868852455,46.238512086787566,158.71618945136717,173.4180553448219,4.195636737528898,0.7177070005459693,0.1710603289665818
6,00607B.jpg,50.00999900019995,148.04848306828666,150.1240073083106,7.158568429456892,3.794733192202055,0.5300966568381263,46.2709412050371,34.0,1.3609100354422676,1.0660660660660661,56.04462507680822,149.54156903375824,149.74356283647074,7.386970640496175,3.6396286282702754,0.4927092316189043,39.6232255123179,30.14962686336267,1.314219432694452,0.923611111111111,53.85164807134504,151.69924423399362,159.64166199955835,6.759310309644688,2.2948340326740344,0.3395071283233726
7,00608B.jpg,41.773197148410844,136.44412553093582,143.23097510119032,8.330700634754725,3.333974297349106,0.40020334945660496,38.2099463490856,34.20526275297414,1.1170779954252288,1.0926517571884973,46.52956049652737,155.55604521958347,162.89727103094762,4.835635617421934,1.496896863119956,0.30955534733156964,45.0111097397076,28.160255680657446,1.5983913729385835,0.935897435897436,43.73785545725808,151.37112909446506,164.74488129694222,5.441510506444018,1.5520702088131284,0.2852278254310297
8,00609B.jpg,47.095647357266465,144.96111209859154,146.1817542101967,7.325517735913851,3.2276838611024647,0.4406082924731073,42.190046219457976,37.0,1.14027151944481,1.1059431524547805,48.373546489791295,144.44115642416645,152.6164933612334,7.566118809941717,2.9591817714964317,0.3911096092765727,41.43669871020132,34.058772731852805,1.2166233656284524,0.9319148936170213,47.01063709417264,150.94539590092285,162.19464978548825,5.3179453726439725,1.8270005567823173,0.34355384058297883
9,00610B.jpg,42.720018726587654,156.03751102542182,164.98163936884933,3.932582545790011,1.1709418499071327,0.29775391521296185,39.6232255123179,28.071337695236398,1.4115189643791652,1.0486322188449846,48.08326112068523,156.29735404903374,165.5297058999341,4.866558435225058,1.5811388300842615,0.32489876596152295,37.48332962798263,27.16615541441225,1.379780431061544,0.9284009546539381,43.08131845707603,177.02626891751984,177.35745470593528,0.5570860145311766,0.2626128657193854,0.4714045207909068
10,00611B.jpg,49.040799340956916,147.82637518227278,154.76716867679167,7.055349925975492,3.0287391061278126,0.4292826206928426,41.0,33.015148038438355,1.2418541922715345,1.0862619808306704,47.53945729601885,147.52083556790438,149.84545208208382,6.226406796292711,2.8534596453224474,0.458283523495676,43.41658669218482,32.38826948140329,1.3405034411336416,0.9110576923076923,49.64876634922564,149.34933204294717,158.19859051364818,6.445275956086102,2.4,0.3723657476191914
